STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,age,Age class,sex,Sex,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2019,,40,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2020,,31,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2021,,49,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2022,,56,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2023,,44,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2024,,47,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,SK,Slovakia,2025,,38,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2015,,1531,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2016,,1561,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2017,,1827,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2018,,1757,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2019,,1800,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2020,,2030,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2021,,2093,,,,,
dataflow,ESTAT:ILC_PEPS01N(1.0),Persons at risk of poverty or social exclusion by age and sex,A,Annual,THS_PER,Thousand persons,Y20-24,From 20 to 24 years,T,Total,TR,Türkiye,2022,,2005,,,,,
